t0,tau,n,touch_up,touch_down
2025-10-08 00:00:00+00:00,60,43,0.6511627906976745,0.6046511627906976
2025-10-08 00:00:00+00:00,70,43,0.5581395348837209,0.5348837209302325
2025-10-15 00:00:00+00:00,50,43,0.7441860465116279,0.7906976744186046
2025-10-15 00:00:00+00:00,60,43,0.6744186046511628,0.5813953488372093
2025-10-15 00:00:00+00:00,70,43,0.4883720930232558,0.5348837209302325
2025-10-22 00:00:00+00:00,50,43,0.6744186046511628,0.4186046511627907
2025-10-22 00:00:00+00:00,60,43,0.5348837209302325,0.32558139534883723
2025-10-22 00:00:00+00:00,70,43,0.4186046511627907,0.27906976744186046
2025-10-29 00:00:00+00:00,50,43,0.4883720930232558,0.6976744186046512
2025-10-29 00:00:00+00:00,60,43,0.46511627906976744,0.6046511627906976
2025-10-29 00:00:00+00:00,70,43,0.3488372093023256,0.5813953488372093
2025-11-05 00:00:00+00:00,50,43,0.627906976744186,0.7441860465116279
2025-11-05 00:00:00+00:00,60,43,0.4883720930232558,0.627906976744186
2025-11-05 00:00:00+00:00,70,43,0.3488372093023256,0.4186046511627907
2025-11-12 00:00:00+00:00,50,43,0.5581395348837209,0.7906976744186046
2025-11-12 00:00:00+00:00,60,43,0.46511627906976744,0.6976744186046512
2025-11-12 00:00:00+00:00,70,43,0.37209302325581395,0.627906976744186
2025-11-19 00:00:00+00:00,50,43,0.7441860465116279,0.7906976744186046
2025-11-19 00:00:00+00:00,60,43,0.7209302325581395,0.7441860465116279
2025-11-19 00:00:00+00:00,70,43,0.627906976744186,0.6744186046511628
2025-11-26 00:00:00+00:00,50,43,0.6046511627906976,0.37209302325581395
2025-11-26 00:00:00+00:00,60,43,0.4883720930232558,0.32558139534883723
2025-11-26 00:00:00+00:00,70,43,0.3953488372093023,0.32558139534883723
2025-12-03 00:00:00+00:00,50,43,0.46511627906976744,0.6046511627906976
2025-12-03 00:00:00+00:00,60,43,0.46511627906976744,0.5116279069767442
2025-12-03 00:00:00+00:00,70,43,0.3488372093023256,0.3953488372093023
2025-12-10 00:00:00+00:00,50,43,0.4186046511627907,0.5348837209302325
2025-12-10 00:00:00+00:00,60,43,0.27906976744186046,0.4186046511627907
2025-12-10 00:00:00+00:00,70,43,0.23255813953488372,0.3023255813953488
2025-12-17 00:00:00+00:00,50,43,0.5348837209302325,0.4186046511627907
2025-12-17 00:00:00+00:00,60,43,0.4418604651162791,0.37209302325581395
2025-12-17 00:00:00+00:00,70,43,0.27906976744186046,0.3023255813953488
2025-12-24 00:00:00+00:00,50,43,0.3488372093023256,0.2558139534883721
2025-12-24 00:00:00+00:00,60,43,0.18604651162790697,0.20930232558139536
2025-12-24 00:00:00+00:00,70,43,0.16279069767441862,0.13953488372093023
2025-12-31 00:00:00+00:00,50,43,0.5348837209302325,0.3023255813953488
2025-12-31 00:00:00+00:00,60,43,0.37209302325581395,0.23255813953488372
2025-12-31 00:00:00+00:00,70,43,0.13953488372093023,0.11627906976744186
2026-01-07 00:00:00+00:00,50,43,0.3953488372093023,0.4883720930232558
2026-01-07 00:00:00+00:00,60,43,0.32558139534883723,0.32558139534883723
2026-01-07 00:00:00+00:00,70,43,0.18604651162790697,0.23255813953488372
2026-01-14 00:00:00+00:00,50,43,0.2558139534883721,0.3953488372093023
2026-01-14 00:00:00+00:00,60,43,0.23255813953488372,0.27906976744186046
2026-01-14 00:00:00+00:00,70,43,0.09302325581395349,0.27906976744186046
2026-01-21 00:00:00+00:00,50,43,0.4883720930232558,0.5348837209302325
2026-01-21 00:00:00+00:00,60,43,0.3953488372093023,0.32558139534883723
2026-01-21 00:00:00+00:00,70,43,0.32558139534883723,0.13953488372093023
2026-01-28 00:00:00+00:00,50,43,0.6046511627906976,0.7674418604651163
2026-01-28 00:00:00+00:00,60,43,0.5348837209302325,0.6511627906976745
2026-01-28 00:00:00+00:00,70,43,0.46511627906976744,0.5116279069767442
2026-02-04 00:00:00+00:00,50,43,0.7906976744186046,0.813953488372093
2026-02-04 00:00:00+00:00,60,43,0.6744186046511628,0.7441860465116279
2026-02-04 00:00:00+00:00,70,43,0.5581395348837209,0.627906976744186
2026-02-11 00:00:00+00:00,50,43,0.5813953488372093,0.6511627906976745
2026-02-11 00:00:00+00:00,60,43,0.4883720930232558,0.627906976744186
2026-02-11 00:00:00+00:00,70,43,0.4186046511627907,0.37209302325581395
2026-02-18 00:00:00+00:00,50,43,0.5581395348837209,0.5813953488372093
2026-02-18 00:00:00+00:00,60,43,0.4186046511627907,0.5348837209302325
2026-02-18 00:00:00+00:00,70,43,0.3488372093023256,0.37209302325581395
2026-02-25 00:00:00+00:00,50,43,0.6976744186046512,0.6744186046511628
2026-02-25 00:00:00+00:00,60,43,0.6744186046511628,0.5813953488372093
2026-02-25 00:00:00+00:00,70,43,0.5813953488372093,0.46511627906976744
2026-03-04 00:00:00+00:00,50,43,0.6511627906976745,0.6976744186046512
2026-03-04 00:00:00+00:00,60,43,0.5348837209302325,0.5813953488372093
2026-03-04 00:00:00+00:00,70,43,0.46511627906976744,0.4186046511627907
2026-03-11 00:00:00+00:00,50,43,0.6511627906976745,0.5116279069767442
2026-03-11 00:00:00+00:00,60,43,0.5116279069767442,0.37209302325581395
2026-03-11 00:00:00+00:00,70,43,0.3953488372093023,0.18604651162790697
2026-03-18 00:00:00+00:00,50,43,0.5116279069767442,0.6976744186046512
2026-03-18 00:00:00+00:00,60,43,0.4186046511627907,0.5581395348837209
2026-03-18 00:00:00+00:00,70,43,0.3023255813953488,0.32558139534883723
2026-03-25 00:00:00+00:00,50,43,0.5116279069767442,0.4883720930232558
2026-03-25 00:00:00+00:00,60,43,0.4186046511627907,0.3953488372093023
2026-03-25 00:00:00+00:00,70,43,0.3023255813953488,0.2558139534883721
2026-04-01 00:00:00+00:00,50,43,0.4418604651162791,0.3953488372093023
2026-04-01 00:00:00+00:00,60,43,0.2558139534883721,0.3488372093023256
2026-04-01 00:00:00+00:00,70,43,0.23255813953488372,0.13953488372093023
2026-04-08 00:00:00+00:00,50,43,0.5348837209302325,0.37209302325581395
2026-04-08 00:00:00+00:00,60,43,0.4186046511627907,0.2558139534883721
2026-04-08 00:00:00+00:00,70,43,0.27906976744186046,0.13953488372093023
2026-04-15 00:00:00+00:00,50,43,0.5348837209302325,0.4186046511627907
2026-04-15 00:00:00+00:00,60,43,0.4186046511627907,0.3023255813953488
2026-04-15 00:00:00+00:00,70,43,0.23255813953488372,0.18604651162790697
2026-04-22 00:00:00+00:00,50,43,0.32558139534883723,0.3023255813953488
2026-04-22 00:00:00+00:00,60,43,0.27906976744186046,0.27906976744186046
2026-04-22 00:00:00+00:00,70,43,0.16279069767441862,0.11627906976744186
2026-04-29 00:00:00+00:00,50,43,0.46511627906976744,0.23255813953488372
2026-04-29 00:00:00+00:00,60,43,0.32558139534883723,0.16279069767441862
2026-04-29 00:00:00+00:00,70,43,0.20930232558139536,0.11627906976744186
2026-05-06 00:00:00+00:00,50,43,0.2558139534883721,0.3953488372093023
2026-05-06 00:00:00+00:00,60,43,0.20930232558139536,0.27906976744186046
2026-05-06 00:00:00+00:00,70,43,0.11627906976744186,0.18604651162790697
2026-05-13 00:00:00+00:00,50,43,0.3023255813953488,0.46511627906976744
2026-05-13 00:00:00+00:00,60,43,0.20930232558139536,0.32558139534883723
2026-05-13 00:00:00+00:00,70,43,0.11627906976744186,0.18604651162790697
2026-05-20 00:00:00+00:00,50,43,0.3953488372093023,0.4186046511627907
2026-05-20 00:00:00+00:00,60,43,0.27906976744186046,0.32558139534883723
2026-05-20 00:00:00+00:00,70,43,0.20930232558139536,0.18604651162790697
2026-05-27 00:00:00+00:00,50,43,0.3488372093023256,0.5813953488372093
2026-05-27 00:00:00+00:00,60,43,0.23255813953488372,0.5348837209302325
2026-05-27 00:00:00+00:00,70,43,0.18604651162790697,0.3953488372093023
2026-06-03 00:00:00+00:00,50,43,0.6976744186046512,0.7906976744186046
2026-06-03 00:00:00+00:00,60,43,0.627906976744186,0.7906976744186046
2026-06-03 00:00:00+00:00,70,43,0.4186046511627907,0.6511627906976745
2026-06-10 00:00:00+00:00,50,43,0.5348837209302325,0.4883720930232558
2026-06-10 00:00:00+00:00,60,43,0.4186046511627907,0.3488372093023256
2026-06-10 00:00:00+00:00,70,43,0.3023255813953488,0.2558139534883721
2026-06-17 00:00:00+00:00,50,43,0.4883720930232558,0.5581395348837209
2026-06-17 00:00:00+00:00,60,43,0.3488372093023256,0.37209302325581395
2026-06-17 00:00:00+00:00,70,43,0.3023255813953488,0.32558139534883723
2026-06-24 00:00:00+00:00,50,43,0.6046511627906976,0.6744186046511628
2026-06-24 00:00:00+00:00,60,43,0.46511627906976744,0.5348837209302325
2026-06-24 00:00:00+00:00,70,43,0.32558139534883723,0.46511627906976744
2026-07-01 00:00:00+00:00,50,43,0.6511627906976745,0.5348837209302325
2026-07-01 00:00:00+00:00,60,43,0.5581395348837209,0.4186046511627907
2026-07-01 00:00:00+00:00,70,43,0.37209302325581395,0.3023255813953488
2026-07-08 00:00:00+00:00,50,43,0.4418604651162791,0.4883720930232558
2026-07-08 00:00:00+00:00,60,43,0.32558139534883723,0.32558139534883723
2026-07-08 00:00:00+00:00,70,43,0.23255813953488372,0.3023255813953488
2026-07-15 00:00:00+00:00,50,43,0.3953488372093023,0.4418604651162791
2026-07-15 00:00:00+00:00,60,43,0.32558139534883723,0.32558139534883723
2026-07-15 00:00:00+00:00,70,43,0.27906976744186046,0.27906976744186046
2026-07-22 00:00:00+00:00,50,43,0.3023255813953488,0.4186046511627907
2026-07-22 00:00:00+00:00,60,43,0.2558139534883721,0.3023255813953488
2026-07-22 00:00:00+00:00,70,43,0.11627906976744186,0.23255813953488372
